1.062500 1.211908
1.065000 1.208956
1.067500 1.206004
1.070000 1.203051
1.072500 1.200099
1.075000 1.197146
1.077500 1.194194
1.080000 1.191242
1.082500 1.188289
1.085000 1.185337
1.087500 1.182384
1.090000 1.179432
1.092500 1.176480
1.095000 1.173527
1.097500 1.170575
1.100000 1.167622
1.102500 1.164670
1.105000 1.161718
1.107500 1.158765
1.110000 1.155813
1.112500 1.152860
1.115000 1.149908
1.117500 1.146956
1.120000 1.144003
1.122500 1.141051
1.125000 1.138098
1.127500 1.135146
1.130000 1.132194
1.132500 1.129241
1.135000 1.126289
1.137500 1.123336
1.140000 1.120384
1.142500 1.117432
1.145000 1.114479
1.147500 1.111527
1.150000 1.108574
1.152500 1.105622
1.155000 1.102670
1.157500 1.099717
1.160000 1.096765
1.162500 1.093812
1.165000 1.090860
1.167500 1.087908
1.170000 1.084955
1.172500 1.082003
1.175000 1.079050
1.177500 1.076098
1.180000 1.073146
1.182500 1.070193
1.185000 1.067241
1.187500 1.064288
1.190000 1.061336
1.192500 1.058384
1.195000 1.055431
1.197500 1.052479
1.200000 1.049526
1.202500 1.046574
1.205000 1.043622
1.207500 1.040669
1.210000 1.037717
1.212500 1.034764
1.215000 1.031812
1.217500 1.028860
1.220000 1.025907
1.222500 1.022955
1.225000 1.020002
1.227500 1.017050
1.230000 1.014098
1.232500 1.011145
1.235000 1.008193
1.237500 1.005240
1.240000 1.002288
1.242500 0.999336
1.245000 0.996383
1.247500 0.993431
1.250000 0.990478
1.252500 0.987526
1.255000 0.984574
1.257500 0.981621
1.260000 0.978669
1.262500 0.975716
1.265000 0.972764
1.267500 0.969812
1.270000 0.966859
1.272500 0.963907
1.275000 0.960954
1.277500 0.958002
1.280000 0.955050
1.282500 0.952097
1.285000 0.949145
1.287500 0.946192
1.290000 0.943240
1.292500 0.940288
1.295000 0.937335
1.297500 0.934383
1.300000 0.931430
1.302500 0.928478
1.305000 0.925526
1.307500 0.922573
1.310000 0.919621
1.312500 0.916668
1.315000 0.913716
1.317500 0.910764
1.320000 0.907811
1.322500 0.904859
1.325000 0.901906
1.327500 0.898954
1.330000 0.896002
1.332500 0.893049
1.335000 0.890097
1.337500 0.887144
1.340000 0.884192
1.342500 0.881240
1.345000 0.878287
1.347500 0.875335
1.350000 0.872382
1.352500 0.869430
1.355000 1.722435
1.357500 1.720757
1.360000 1.719079
1.362500 1.717401
1.365000 1.715724
1.367500 1.714046
1.370000 1.712368
1.372500 1.710690
1.375000 1.709013
1.377500 1.707335
1.380000 1.705657
1.382500 1.703979
1.385000 1.702301
1.387500 1.700624
1.390000 1.698946
1.392500 1.697268
1.395000 1.695590
1.397500 1.693913
1.400000 1.692235
1.402500 1.690557
1.405000 1.688879
1.407500 1.687202
1.410000 1.685524
1.412500 1.683846
1.415000 1.682168
1.417500 1.680490
1.420000 1.678813
1.422500 1.677135
1.425000 1.675457
1.427500 1.673779
1.430000 1.672102
1.432500 1.670424
1.435000 1.668746
1.437500 1.667068
1.440000 1.665390
1.442500 1.663713
1.445000 1.662035
1.447500 1.660357
1.450000 1.658679
1.452500 1.657002
1.455000 1.655324
1.457500 1.653646
1.460000 1.651968
1.462500 1.650290
1.465000 1.648613
1.467500 1.646935
1.470000 1.645257
1.472500 1.643579
1.475000 1.641902
1.477500 1.640224
1.480000 1.638546
1.482500 1.636868
1.485000 1.635191
1.487500 1.633513
1.490000 1.631835
1.492500 1.630157
1.495000 1.628479
1.497500 1.626802
1.500000 1.625124
1.502500 1.623446
1.505000 1.621768
1.507500 1.620091
1.510000 1.618413
1.512500 1.616735
1.515000 1.615057
1.517500 1.613379
1.520000 1.611702
1.522500 1.610024
1.525000 1.608346
1.527500 1.606668
1.530000 1.604991
1.532500 1.603313
1.535000 1.601635
1.537500 1.599957
1.540000 1.598279
1.542500 1.596602
1.545000 1.594924
1.547500 1.593246
1.550000 1.591568
1.552500 1.589891
1.555000 1.588213
1.557500 1.586535
1.560000 1.584857
1.562500 1.583180
1.565000 1.581502
1.567500 1.579824
1.570000 1.578146
1.572500 1.576468
1.575000 1.574791
1.577500 1.573113
1.580000 1.571435
1.582500 1.569757
1.585000 1.568080
1.587500 1.566402
1.590000 1.564724
1.592500 1.563046
1.595000 1.561368
1.597500 1.559691
1.600000 1.558013
1.602500 1.556335
1.605000 1.554657
1.607500 1.552980
1.610000 1.551302
1.612500 1.549624
1.615000 1.547946
1.617500 1.546268
1.620000 1.544591
1.622500 1.542913
1.625000 1.541235
1.627500 1.539557
1.630000 1.537880
1.632500 1.536202
1.635000 1.534524
1.637500 1.532846
1.640000 1.531168
1.642500 1.529491
1.645000 1.527813
1.647500 1.526135
1.650000 1.524457
1.652500 1.522780
1.655000 1.521102
1.657500 1.519424
1.660000 1.517746
1.662500 1.516069
1.665000 1.514391
1.667500 1.512713
1.670000 1.511035
1.672500 1.509357
1.675000 1.507680
1.677500 1.506002
1.680000 1.504324
1.682500 1.502646
1.685000 1.500969
1.687500 1.499291
1.690000 1.497613
1.692500 1.495935
1.695000 1.494257
1.697500 1.492580
1.700000 1.490902
1.702500 1.489224
1.705000 1.487546
1.707500 1.485869
1.710000 1.484191
1.712500 1.482513
1.715000 1.480835
1.717500 1.479157
1.720000 1.477480
1.722500 1.475802
1.725000 1.474124
1.727500 1.472446
1.730000 1.470769
1.732500 1.469091
1.735000 1.467413
1.737500 1.465735
1.740000 1.464058
1.742500 1.462380
1.745000 1.460702
1.747500 1.459024
1.750000 1.457346
1.752500 1.455669
1.755000 1.453991
1.757500 1.452313
1.760000 1.450635
1.762500 1.448958
1.765000 1.447280
1.767500 1.445602
1.770000 1.443924
1.772500 1.442246
1.775000 1.440569
1.777500 1.438891
1.780000 1.437213
1.782500 1.435535
1.785000 1.433858
1.787500 1.432180
1.790000 1.430502
1.792500 1.428824
1.795000 1.427146
1.797500 1.425469
1.800000 1.423791
1.802500 1.422113
1.805000 1.420435
1.807500 1.418758
1.810000 1.417080
1.812500 1.415402
1.815000 1.413724
1.817500 1.412047
1.820000 1.410369
1.822500 1.408691
1.825000 1.407013
1.827500 1.405335
1.830000 1.403658
1.832500 1.401980
1.835000 1.400302
1.837500 1.398624
1.840000 1.396947
1.842500 1.395269
1.845000 1.393591
1.847500 1.391913
1.850000 1.390235
1.852500 1.388558
1.855000 1.386880
1.857500 1.385202
1.860000 1.383524
1.862500 1.381847
1.865000 1.380169
1.867500 1.378491
1.870000 1.376813
1.872500 1.375135
1.875000 1.373458
1.877500 1.371780
1.880000 1.370102
1.882500 1.368424
1.885000 1.366747
1.887500 1.365069
1.890000 1.363391
1.892500 1.361713
1.895000 1.360035
1.897500 1.358358
1.900000 1.356680
1.902500 1.355002
1.905000 1.353324
1.907500 1.351647
1.910000 1.349969
1.912500 1.348291
1.915000 1.346613
1.917500 1.344936
1.920000 1.343258
1.922500 1.341580
1.925000 1.339902
1.927500 1.338224
1.930000 1.336547
1.932500 1.334869
1.935000 1.333191
1.937500 1.331513
1.940000 1.329836
1.942500 1.328158
1.945000 1.326480
1.947500 1.324802
1.950000 1.323124
1.952500 1.321447
1.955000 1.319769
1.957500 1.318091
1.960000 1.316413
1.962500 1.314736
1.965000 1.313058
1.967500 1.311380
1.970000 1.309702
1.972500 1.308024
1.975000 1.306347
1.977500 1.304669
1.980000 1.302991
1.982500 1.301313
1.985000 1.299636
1.987500 1.297958
1.990000 1.296280
1.992500 1.294602
1.995000 1.292925
1.997500 1.291247
2.000000 1.289569
2.002500 1.287891
2.005000 1.286213
2.007500 1.284536
2.010000 1.282858
2.012500 1.281180
2.015000 1.279502
2.017500 1.277825
2.020000 1.276147
2.022500 1.274469
2.025000 1.272791
2.027500 1.271113
2.030000 1.269436
2.032500 1.267758
2.035000 1.266080
2.037500 1.264402
2.040000 1.262725
2.042500 1.261047
2.045000 1.259369
2.047500 1.257691
2.050000 1.256013
2.052500 1.254336
2.055000 1.252658
2.057500 1.250980
2.060000 1.249302
2.062500 1.247625
2.065000 1.245947
2.067500 1.244269
2.070000 1.242591
2.072500 1.240913
2.075000 1.239236
2.077500 1.237558
2.080000 1.235880
2.082500 1.234202
2.085000 1.232525
2.087500 1.230847
2.090000 1.229169
2.092500 1.227491
2.095000 1.225814
2.097500 1.224136
2.100000 1.222458
2.102500 1.220780
2.105000 1.219102
2.107500 1.217425
2.110000 1.215747
2.112500 1.214069
2.115000 1.212391
2.117500 1.210714
2.120000 1.209036
2.122500 1.207358
2.125000 1.205680
2.127500 1.204002
2.130000 1.202325
2.132500 1.200647
2.135000 1.198969
2.137500 1.197291
2.140000 1.195614
2.142500 1.193936
2.145000 1.192258
2.147500 1.190580
2.150000 1.188902
2.152500 1.187225
2.155000 1.185547
2.157500 1.183869
2.160000 1.182191
2.162500 1.180514
2.165000 1.178836
2.167500 1.177158
2.170000 1.175480
2.172500 1.173803
2.175000 1.172125
2.177500 1.170447
2.180000 1.168769
2.182500 1.167091
2.185000 1.165414
2.187500 1.163736
2.190000 1.162058
2.192500 1.160380
2.195000 1.158703
2.197500 1.157025
2.200000 1.155347
2.202500 1.153669
2.205000 1.151991
2.207500 1.150314
2.210000 1.148636
2.212500 1.146958
2.215000 1.145280
2.217500 1.143603
2.220000 1.141925
2.222500 1.140247
2.225000 1.138569
2.227500 1.136891
2.230000 1.135214
2.232500 1.133536
2.235000 1.131858
2.237500 1.130180
2.240000 1.128503
2.242500 1.126825
2.245000 1.125147
2.247500 1.123469
2.250000 1.121792
2.252500 1.120114
2.255000 1.118436
2.257500 1.116758
2.260000 1.115080
2.262500 1.113403
2.265000 1.111725
2.267500 1.110047
2.270000 1.108369
2.272500 1.106692
2.275000 1.105014
2.277500 1.103336
2.280000 1.101658
2.282500 1.099980
2.285000 1.098303
2.287500 1.096625
2.290000 1.094947
2.292500 1.093269
2.295000 1.091592
2.297500 1.089914
2.300000 1.088236
2.302500 1.086558
2.305000 1.084880
2.307500 1.083203
2.310000 1.081525
2.312500 1.079847
2.315000 1.078169
2.317500 1.076492
2.320000 1.074814
2.322500 1.073136
2.325000 1.071458
2.327500 1.069780
2.330000 1.068103
2.332500 1.066425
2.335000 1.064747
2.337500 1.063069
2.340000 1.061392
2.342500 1.059714
2.345000 1.058036
2.347500 1.056358
2.350000 1.054681
2.352500 1.053003
2.355000 1.051325
2.357500 1.049647
2.360000 1.047969
2.362500 1.046292
2.365000 1.044614
2.367500 1.042936
2.370000 1.041258
2.372500 1.039581
2.375000 1.037903
2.377500 1.036225
2.380000 1.034547
2.382500 1.032869
2.385000 1.031192
2.387500 1.029514
2.390000 1.027836
2.392500 1.026158
2.395000 1.024481
2.397500 1.022803
2.400000 1.021125
2.402500 1.019447
2.405000 1.017769
2.407500 1.016092
2.410000 1.014414
2.412500 1.012736
2.415000 1.011058
2.417500 1.009381
2.420000 1.007703
2.422500 1.006025
2.425000 1.004347
2.427500 1.002670
2.430000 1.000992
2.432500 0.999314
2.435000 0.997636
2.437500 0.995958
2.440000 0.994281
2.442500 0.992603
2.445000 0.990925
2.447500 0.989247
2.450000 0.987570
2.452500 0.985892
2.455000 0.984214
2.457500 0.982536
2.460000 0.980858
2.462500 0.979181
2.465000 0.977503
2.467500 0.975825
2.470000 0.974147
2.472500 0.972470
2.475000 0.970792
2.477500 0.969114
2.480000 0.967436
2.482500 0.965758
2.485000 0.964081
2.487500 0.962403
2.490000 0.960725
2.492500 0.959047
2.495000 0.957370
2.497500 0.955692
2.500000 0.954014
